date,total_daily_profit,number_of_bets,number_of_wins,number_of_losses,daily_profit,daily_losses,total_cash
2008-09-05,302.5,7,5,2,402.5,-100.0,29026.5
2008-09-06,211.5,34,15,19,1161.5,-950.0,29238.0
2008-09-07,-109.0,29,11,18,791.0,-900.0,29129.0
2008-09-08,-95.0,6,3,3,55.0,-150.0,29034.0
2008-09-09,-107.5,6,2,4,92.5,-200.0,28926.5
2008-09-10,10.0,25,11,14,710.0,-700.0,28936.5
2008-09-11,175.0,4,4,0,175.0,0.0,29111.5
2008-09-12,38.0,8,4,4,238.0,-200.0,29149.5
2008-09-13,-20.0,46,17,29,1430.0,-1450.0,29129.5
2008-09-14,23.5,28,10,18,923.5,-900.0,29153.0
2008-09-15,-112.0,4,1,3,38.0,-150.0,29041.0
2008-09-16,126.5,9,5,4,326.5,-200.0,29167.5
2008-09-17,-95.0,6,2,4,105.0,-200.0,29072.5
2008-09-18,175.0,21,11,10,675.0,-500.0,29247.5
2008-09-19,150.5,6,3,3,300.5,-150.0,29398.0
2008-09-20,617.0,53,26,27,1967.0,-1350.0,30015.0
2008-09-21,265.5,42,17,25,1515.5,-1250.0,30280.5
2008-09-22,257.5,4,2,2,357.5,-100.0,30538.0
2008-09-23,-113.5,30,11,19,836.5,-950.0,30424.5
2008-09-24,-126.5,26,10,16,673.5,-800.0,30298.0
2008-09-25,32.0,8,3,5,282.0,-250.0,30330.0
2008-09-26,387.5,13,6,7,737.5,-350.0,30717.5
2008-09-27,129.0,40,14,26,1429.0,-1300.0,30846.5
2008-09-28,1286.5,45,24,21,2336.5,-1050.0,32133.0
2008-09-29,-63.0,4,1,3,87.0,-150.0,32070.0
2008-09-30,33.0,3,2,1,83.0,-50.0,32103.0
2008-10-01,170.0,15,4,11,720.0,-550.0,32273.0
2008-10-02,2169.5,38,16,22,3269.5,-1100.0,34442.5
2008-10-03,194.5,33,10,23,1344.5,-1150.0,34637.0
2008-10-04,1894.5,121,40,81,5944.5,-4050.0,36531.5
2008-10-05,512.5,127,33,94,5212.5,-4700.0,37044.0
2008-10-06,165.0,14,5,9,615.0,-450.0,37209.0
2008-10-07,68.5,9,4,5,318.5,-250.0,37277.5
2008-10-08,-46.5,4,2,2,53.5,-100.0,37231.0
2008-10-09,-50.0,1,0,1,0.0,-50.0,37181.0
2008-10-10,-47.5,7,3,4,152.5,-200.0,37133.5
2008-10-11,-85.5,24,10,14,614.5,-700.0,37048.0
2008-10-12,40.5,41,17,24,1240.5,-1200.0,37088.5
2008-10-13,-150.0,3,0,3,0.0,-150.0,36938.5
2008-10-14,-30.0,3,1,2,70.0,-100.0,36908.5
2008-10-15,392.0,12,8,4,592.0,-200.0,37300.5
2008-10-16,227.5,5,3,2,327.5,-100.0,37528.0
2008-10-17,-400.0,14,2,12,200.0,-600.0,37128.0
2008-10-18,-74.5,38,15,23,1075.5,-1150.0,37053.5
2008-10-19,-388.5,28,10,18,511.5,-900.0,36665.0
2008-10-20,-14.0,5,2,3,136.0,-150.0,36651.0
2008-10-21,80.0,7,4,3,230.0,-150.0,36731.0
2008-10-22,109.0,4,3,1,159.0,-50.0,36840.0
2008-10-23,-100.0,2,0,2,0.0,-100.0,36740.0
2008-10-24,268.0,13,6,7,618.0,-350.0,37008.0
2008-10-25,-633.5,44,12,32,966.5,-1600.0,36374.5
2008-10-26,-306.5,42,12,30,1193.5,-1500.0,36068.0
2008-10-27,-110.0,4,1,3,40.0,-150.0,35958.0
2008-10-28,201.0,19,11,8,601.0,-400.0,36159.0
2008-10-29,-170.0,45,22,23,980.0,-1150.0,35989.0
2008-10-30,-69.0,6,3,3,81.0,-150.0,35920.0
2008-10-31,395.0,18,10,8,795.0,-400.0,36315.0
2008-11-01,449.5,50,19,31,1999.5,-1550.0,36764.5
2008-11-02,-112.5,56,23,33,1537.5,-1650.0,36652.0
2008-11-03,135.5,5,3,2,235.5,-100.0,36787.5
2008-11-04,-231.5,9,2,7,118.5,-350.0,36556.0
2008-11-05,-26.5,6,2,4,173.5,-200.0,36529.5
2008-11-06,409.5,15,10,5,659.5,-250.0,36939.0
2008-11-07,151.0,23,11,12,751.0,-600.0,37090.0
2008-11-08,-574.5,50,16,34,1125.5,-1700.0,36515.5
2008-11-09,1584.0,45,26,19,2534.0,-950.0,38099.5
2008-11-10,102.0,6,4,2,202.0,-100.0,38201.5
2008-11-11,-13.0,10,5,5,237.0,-250.0,38188.5
2008-11-12,-21.5,27,13,14,678.5,-700.0,38167.0
2008-11-13,20.0,3,2,1,70.0,-50.0,38187.0
2008-11-14,-267.0,19,7,12,333.0,-600.0,37920.0
2008-11-15,-222.5,57,21,36,1577.5,-1800.0,37697.5
2008-11-16,88.5,54,26,28,1488.5,-1400.0,37786.0
2008-11-17,-30.0,5,2,3,120.0,-150.0,37756.0
2008-11-18,-87.5,5,2,3,62.5,-150.0,37668.5
2008-11-19,25.0,15,6,9,475.0,-450.0,37693.5
2008-11-20,15.0,4,2,2,115.0,-100.0,37708.5
2008-11-21,21.5,14,6,8,421.5,-400.0,37730.0
2008-11-22,24.0,59,23,36,1824.0,-1800.0,37754.0
2008-11-23,-445.5,40,14,26,854.5,-1300.0,37308.5
2008-11-24,749.5,9,7,2,849.5,-100.0,38058.0
2008-11-25,267.0,13,8,5,517.0,-250.0,38325.0
2008-11-26,-217.0,6,1,5,33.0,-250.0,38108.0
2008-11-27,-309.0,13,3,10,191.0,-500.0,37799.0
2008-11-28,-275.5,13,4,9,174.5,-450.0,37523.5
2008-11-29,-805.0,46,14,32,795.0,-1600.0,36718.5
2008-11-30,-339.5,37,15,22,760.5,-1100.0,36379.0
2008-12-01,227.0,12,7,5,477.0,-250.0,36606.0
2008-12-02,-63.5,6,2,4,136.5,-200.0,36542.5
2008-12-03,-85.5,8,2,6,214.5,-300.0,36457.0
2008-12-04,-263.0,11,3,8,137.0,-400.0,36194.0
2008-12-05,469.5,17,10,7,819.5,-350.0,36663.5
2008-12-06,818.0,51,28,23,1968.0,-1150.0,37481.5
2008-12-07,492.5,46,22,24,1692.5,-1200.0,37974.0
2008-12-08,350.5,5,4,1,400.5,-50.0,38324.5
2008-12-09,-61.0,14,5,9,389.0,-450.0,38263.5
2008-12-10,182.5,7,2,5,432.5,-250.0,38446.0
2008-12-11,120.0,7,2,5,370.0,-250.0,38566.0
2008-12-12,-270.0,11,2,9,180.0,-450.0,38296.0
2008-12-13,397.5,49,23,26,1697.5,-1300.0,38693.5
2008-12-14,-495.5,36,12,24,704.5,-1200.0,38198.0
2008-12-15,247.5,4,3,1,297.5,-50.0,38445.5
2008-12-16,354.0,8,6,2,454.0,-100.0,38799.5
2008-12-17,63.5,9,5,4,263.5,-200.0,38863.0
2008-12-18,158.5,7,4,3,308.5,-150.0,39021.5
2008-12-19,-70.5,10,4,6,229.5,-300.0,38951.0
2008-12-20,464.0,39,18,21,1514.0,-1050.0,39415.0
2008-12-21,-365.0,35,11,24,835.0,-1200.0,39050.0
2008-12-22,-50.0,1,0,1,0.0,-50.0,39000.0
2008-12-23,-100.0,2,0,2,0.0,-100.0,38900.0
2008-12-24,0.0,0,0,0,0.0,0.0,38900.0
2008-12-25,0.0,0,0,0,0.0,0.0,38900.0
2008-12-26,-49.0,3,1,2,51.0,-100.0,38851.0
2008-12-27,59.0,8,4,4,259.0,-200.0,38910.0
2008-12-28,-13.0,13,6,7,337.0,-350.0,38897.0
2008-12-29,-27.5,2,1,1,22.5,-50.0,38869.5
2008-12-30,-50.0,1,0,1,0.0,-50.0,38819.5
2008-12-31,0.0,0,0,0,0.0,0.0,38819.5
2009-01-01,-14.0,4,2,2,86.0,-100.0,38805.5
2009-01-02,0.0,0,0,0,0.0,0.0,38805.5
2009-01-03,-375.0,19,6,13,275.0,-650.0,38430.5
2009-01-04,403.0,8,8,0,403.0,0.0,38833.5
2009-01-05,0.0,0,0,0,0.0,0.0,38833.5
2009-01-06,32.0,5,2,3,182.0,-150.0,38865.5
2009-01-07,188.5,6,5,1,238.5,-50.0,39054.0
2009-01-08,-34.0,5,3,2,66.0,-100.0,39020.0
2009-01-09,339.0,4,4,0,339.0,0.0,39359.0
2009-01-10,-30.0,15,6,9,420.0,-450.0,39329.0
2009-01-11,-42.5,19,7,12,557.5,-600.0,39286.5
2009-01-12,-51.5,3,1,2,48.5,-100.0,39235.0
2009-01-13,-77.5,5,2,3,72.5,-150.0,39157.5
2009-01-14,152.5,11,5,6,452.5,-300.0,39310.0
2009-01-15,125.0,2,2,0,125.0,0.0,39435.0
2009-01-16,143.5,6,3,3,293.5,-150.0,39578.5
2009-01-17,271.5,33,14,19,1221.5,-950.0,39850.0
2009-01-18,105.0,16,8,8,505.0,-400.0,39955.0
2009-01-19,-100.0,2,0,2,0.0,-100.0,39855.0
2009-01-20,-188.0,13,4,9,262.0,-450.0,39667.0
2009-01-21,274.5,7,5,2,374.5,-100.0,39941.5
2009-01-22,194.0,3,3,0,194.0,0.0,40135.5
2009-01-23,-4.5,5,3,2,95.5,-100.0,40131.0
2009-01-24,64.5,40,16,24,1264.5,-1200.0,40195.5
2009-01-25,-487.0,19,4,15,263.0,-750.0,39708.5
2009-01-26,-30.0,4,2,2,70.0,-100.0,39678.5
2009-01-27,-87.5,4,1,3,62.5,-150.0,39591.0
2009-01-28,216.5,14,8,6,516.5,-300.0,39807.5
2009-01-29,-100.0,2,0,2,0.0,-100.0,39707.5
2009-01-30,-40.5,7,2,5,209.5,-250.0,39667.0
2009-01-31,-147.5,36,13,23,1002.5,-1150.0,39519.5
2009-02-01,-114.0,19,7,12,486.0,-600.0,39405.5
2009-02-02,-246.0,7,1,6,54.0,-300.0,39159.5
2009-02-03,-35.5,7,3,4,164.5,-200.0,39124.0
2009-02-04,47.5,5,3,2,147.5,-100.0,39171.5
2009-02-05,111.5,5,4,1,161.5,-50.0,39283.0
2009-02-06,-209.0,12,3,9,241.0,-450.0,39074.0
2009-02-07,-472.5,36,10,26,827.5,-1300.0,38601.5
2009-02-08,289.0,27,10,17,1139.0,-850.0,38890.5
2009-02-09,0.0,0,0,0,0.0,0.0,38890.5
2009-02-10,-45.0,8,3,5,205.0,-250.0,38845.5
2009-02-11,-75.0,24,11,13,575.0,-650.0,38770.5
2009-02-12,-80.5,5,2,3,69.5,-150.0,38690.0
2009-02-13,-20.5,8,3,5,229.5,-250.0,38669.5
2009-02-14,-408.0,23,7,16,392.0,-800.0,38261.5
2009-02-15,329.5,30,16,14,1029.5,-700.0,38591.0
2009-02-16,-50.0,1,0,1,0.0,-50.0,38541.0
2009-02-17,63.0,10,4,6,363.0,-300.0,38604.0
2009-02-18,361.0,11,7,4,561.0,-200.0,38965.0
2009-02-19,-138.0,10,3,7,212.0,-350.0,38827.0
2009-02-20,34.0,4,1,3,184.0,-150.0,38861.0
2009-02-21,-312.5,47,16,31,1237.5,-1550.0,38548.5
2009-02-22,-83.0,33,15,18,817.0,-900.0,38465.5
2009-02-23,28.5,5,2,3,178.5,-150.0,38494.0
2009-02-24,163.0,9,4,5,413.0,-250.0,38657.0
2009-02-25,-114.0,10,4,6,186.0,-300.0,38543.0
2009-02-26,-132.0,5,1,4,68.0,-200.0,38411.0
2009-02-27,-185.5,8,2,6,114.5,-300.0,38225.5
2009-02-28,648.5,51,22,29,2098.5,-1450.0,38874.0
2009-03-01,-674.5,39,10,29,775.5,-1450.0,38199.5
2009-03-02,258.5,4,3,1,308.5,-50.0,38458.0
2009-03-03,-488.5,14,2,12,111.5,-600.0,37969.5
2009-03-04,85.5,10,4,6,385.5,-300.0,38055.0
2009-03-05,26.5,5,3,2,126.5,-100.0,38081.5
2009-03-06,363.5,19,11,8,763.5,-400.0,38445.0
2009-03-07,369.0,58,24,34,2069.0,-1700.0,38814.0
2009-03-08,-537.0,39,13,26,763.0,-1300.0,38277.0
2009-03-09,52.0,1,1,0,52.0,0.0,38329.0
2009-03-10,27.0,12,6,6,327.0,-300.0,38356.0
2009-03-11,-266.5,17,6,11,283.5,-550.0,38089.5
2009-03-12,-38.0,6,2,4,162.0,-200.0,38051.5
2009-03-13,60.0,19,9,10,560.0,-500.0,38111.5
2009-03-14,-679.5,60,20,40,1320.5,-2000.0,37432.0
2009-03-15,-449.5,52,17,35,1300.5,-1750.0,36982.5
2009-03-16,70.0,2,1,1,120.0,-50.0,37052.5
2009-03-17,-74.5,18,7,11,475.5,-550.0,36978.0
2009-03-18,-61.0,4,1,3,89.0,-150.0,36917.0
2009-03-19,45.5,7,4,3,195.5,-150.0,36962.5
2009-03-20,203.0,18,10,8,603.0,-400.0,37165.5
2009-03-21,289.5,63,30,33,1939.5,-1650.0,37455.0
2009-03-22,136.5,47,17,30,1636.5,-1500.0,37591.5
2009-03-23,-37.0,5,2,3,113.0,-150.0,37554.5
2009-03-24,-201.0,6,1,5,49.0,-250.0,37353.5
2009-03-25,382.5,13,6,7,732.5,-350.0,37736.0
2009-03-26,-137.5,5,1,4,62.5,-200.0,37598.5
2009-03-27,26.5,5,2,3,176.5,-150.0,37625.0
2009-03-28,11.5,23,12,11,561.5,-550.0,37636.5
2009-03-29,-240.0,7,1,6,60.0,-300.0,37396.5
2009-03-30,84.5,2,2,0,84.5,0.0,37481.0
2009-03-31,-477.0,11,1,10,23.0,-500.0,37004.0
2009-04-01,325.0,16,12,4,525.0,-200.0,37329.0
2009-04-02,-100.0,2,0,2,0.0,-100.0,37229.0
2009-04-03,37.0,8,3,5,287.0,-250.0,37266.0
2009-04-04,-113.5,67,27,40,1886.5,-2000.0,37152.5
2009-04-05,-65.5,51,23,28,1334.5,-1400.0,37087.0
2009-04-06,-137.5,4,1,3,12.5,-150.0,36949.5
2009-04-07,-544.5,17,3,14,155.5,-700.0,36405.0
2009-04-08,184.0,18,9,9,634.0,-450.0,36589.0
2009-04-09,15.5,16,7,9,465.5,-450.0,36604.5
2009-04-10,-71.5,18,6,12,528.5,-600.0,36533.0
2009-04-11,-347.0,54,20,34,1353.0,-1700.0,36186.0
2009-04-12,-407.5,28,8,20,592.5,-1000.0,35778.5
2009-04-13,-216.0,25,8,17,634.0,-850.0,35562.5
2009-04-14,167.5,8,5,3,317.5,-150.0,35730.0
2009-04-15,274.5,13,9,4,474.5,-200.0,36004.5
2009-04-16,-37.5,3,1,2,62.5,-100.0,35967.0
2009-04-17,-266.5,26,10,16,533.5,-800.0,35700.5
2009-04-18,895.0,59,32,27,2245.0,-1350.0,36595.5
2009-04-19,67.5,41,19,22,1167.5,-1100.0,36663.0
2009-04-20,-85.5,4,1,3,64.5,-150.0,36577.5
2009-04-21,-267.5,16,5,11,282.5,-550.0,36310.0
2009-04-22,-344.5,18,5,13,305.5,-650.0,35965.5
2009-04-23,-228.5,12,4,8,171.5,-400.0,35737.0
2009-04-24,9.5,17,8,9,459.5,-450.0,35746.5
2009-04-25,155.0,67,30,37,2005.0,-1850.0,35901.5
2009-04-26,-415.0,51,21,30,1085.0,-1500.0,35486.5
2009-04-27,-22.5,10,4,6,277.5,-300.0,35464.0
2009-04-28,12.5,2,1,1,62.5,-50.0,35476.5
2009-04-29,206.5,8,4,4,406.5,-200.0,35683.0
2009-04-30,40.0,2,1,1,90.0,-50.0,35723.0
2009-05-01,-199.0,21,9,12,401.0,-600.0,35524.0
2009-05-02,180.0,37,17,20,1180.0,-1000.0,35704.0
2009-05-03,140.5,47,20,27,1490.5,-1350.0,35844.5
2009-05-04,-300.0,6,0,6,0.0,-300.0,35544.5
2009-05-05,398.0,6,5,1,448.0,-50.0,35942.5
2009-05-06,47.5,7,3,4,247.5,-200.0,35990.0
2009-05-07,69.0,3,2,1,119.0,-50.0,36059.0
2009-05-08,109.0,12,6,6,409.0,-300.0,36168.0
2009-05-09,-861.0,31,7,24,339.0,-1200.0,35307.0
2009-05-10,-250.0,40,14,26,1050.0,-1300.0,35057.0
2009-05-11,364.5,7,5,2,464.5,-100.0,35421.5
2009-05-12,-61.5,7,2,5,188.5,-250.0,35360.0
2009-05-13,357.5,16,10,6,657.5,-300.0,35717.5
2009-05-14,273.0,11,7,4,473.0,-200.0,35990.5
2009-05-15,36.0,17,7,10,536.0,-500.0,36026.5
2009-05-16,99.0,43,19,24,1299.0,-1200.0,36125.5
2009-05-17,935.5,45,24,21,1985.5,-1050.0,37061.0
2009-05-18,337.0,12,8,4,537.0,-200.0,37398.0
2009-05-19,-16.5,4,2,2,83.5,-100.0,37381.5
2009-05-20,113.5,12,7,5,363.5,-250.0,37495.0
2009-05-21,-58.5,12,4,8,341.5,-400.0,37436.5
2009-05-22,369.0,17,11,6,669.0,-300.0,37805.5
2009-05-23,-148.5,43,18,25,1101.5,-1250.0,37657.0
2009-05-24,273.0,47,23,24,1473.0,-1200.0,37930.0
2009-05-25,81.0,7,4,3,231.0,-150.0,38011.0
2009-05-26,85.5,8,4,4,285.5,-200.0,38096.5
2009-05-27,199.0,7,6,1,249.0,-50.0,38295.5
2009-05-28,-17.0,15,7,8,383.0,-400.0,38278.5
2009-05-29,1.0,18,8,10,501.0,-500.0,38279.5
2009-05-30,495.5,39,21,18,1395.5,-900.0,38775.0
2009-05-31,-269.5,37,13,24,930.5,-1200.0,38505.5
2009-06-01,201.5,14,8,6,501.5,-300.0,38707.0
2009-06-02,153.5,8,6,2,253.5,-100.0,38860.5
2009-06-03,-146.0,6,2,4,54.0,-200.0,38714.5
2009-06-04,190.0,2,1,1,240.0,-50.0,38904.5
2009-06-05,107.0,9,6,3,257.0,-150.0,39011.5
2009-06-06,395.5,24,12,12,995.5,-600.0,39407.0
2009-06-07,34.5,32,16,16,834.5,-800.0,39441.5
2009-06-08,234.0,3,3,0,234.0,0.0,39675.5
2009-06-09,37.0,3,2,1,87.0,-50.0,39712.5
2009-06-10,49.0,5,3,2,149.0,-100.0,39761.5
2009-06-11,-62.0,6,3,3,88.0,-150.0,39699.5
2009-06-12,147.5,5,4,1,197.5,-50.0,39847.0
2009-06-13,411.5,27,14,13,1061.5,-650.0,40258.5
2009-06-14,-489.0,32,11,21,561.0,-1050.0,39769.5
2009-06-15,0.5,7,3,4,200.5,-200.0,39770.0
2009-06-16,137.0,2,2,0,137.0,0.0,39907.0
2009-06-17,-165.5,7,3,4,34.5,-200.0,39741.5
2009-06-18,-62.5,9,4,5,187.5,-250.0,39679.0
2009-06-19,-174.0,8,2,6,126.0,-300.0,39505.0
2009-06-20,695.0,20,13,7,1045.0,-350.0,40200.0
2009-06-21,-344.5,28,7,21,705.5,-1050.0,39855.5
2009-06-22,-17.5,8,4,4,182.5,-200.0,39838.0
2009-06-23,0.0,0,0,0,0.0,0.0,39838.0
2009-06-24,-169.0,10,3,7,181.0,-350.0,39669.0
2009-06-25,38.0,6,3,3,188.0,-150.0,39707.0
2009-06-26,-200.0,4,0,4,0.0,-200.0,39507.0
2009-06-27,22.5,19,9,10,522.5,-500.0,39529.5
2009-06-28,1227.0,15,10,5,1477.0,-250.0,40756.5
2009-06-29,118.0,8,4,4,318.0,-200.0,40874.5
2009-06-30,19.0,3,2,1,69.0,-50.0,40893.5
2009-07-01,-250.0,5,0,5,0.0,-250.0,40643.5
2009-07-02,166.5,16,10,6,466.5,-300.0,40810.0
2009-07-03,30.0,4,2,2,130.0,-100.0,40840.0
2009-07-04,-399.5,14,3,11,150.5,-550.0,40440.5
2009-07-05,526.0,16,10,6,826.0,-300.0,40966.5
2009-07-06,-8.0,7,3,4,192.0,-200.0,40958.5
2009-07-07,-140.0,6,2,4,60.0,-200.0,40818.5
2009-07-08,206.0,13,7,6,506.0,-300.0,41024.5
2009-07-09,-253.0,18,7,11,297.0,-550.0,40771.5
2009-07-10,-152.5,7,2,5,97.5,-250.0,40619.0
2009-07-11,-464.0,32,11,21,586.0,-1050.0,40155.0
2009-07-12,-50.5,24,10,14,649.5,-700.0,40104.5
2009-07-13,-82.5,6,2,4,117.5,-200.0,40022.0
2009-07-14,30.5,5,3,2,130.5,-100.0,40052.5
2009-07-15,96.0,9,4,5,346.0,-250.0,40148.5
2009-07-16,-200.5,18,7,11,349.5,-550.0,39948.0
2009-07-17,314.0,7,5,2,414.0,-100.0,40262.0
2009-07-18,-15.0,26,12,14,685.0,-700.0,40247.0
2009-07-19,-85.0,26,11,15,665.0,-750.0,40162.0
2009-07-20,-450.0,9,0,9,0.0,-450.0,39712.0
2009-07-21,-255.0,12,3,9,195.0,-450.0,39457.0
2009-07-22,-244.5,9,2,7,105.5,-350.0,39212.5
2009-07-23,-86.0,15,6,9,364.0,-450.0,39126.5
2009-07-24,338.5,16,9,7,688.5,-350.0,39465.0
2009-07-25,-574.0,34,10,24,626.0,-1200.0,38891.0
2009-07-26,-633.5,43,12,31,916.5,-1550.0,38257.5
2009-07-27,-98.5,8,3,5,151.5,-250.0,38159.0
2009-07-28,535.0,11,8,3,685.0,-150.0,38694.0
2009-07-29,-11.5,20,8,12,588.5,-600.0,38682.5
2009-07-30,-172.5,12,4,8,227.5,-400.0,38510.0
2009-07-31,-0.5,14,5,9,449.5,-450.0,38509.5
2009-08-01,-203.5,32,15,17,646.5,-850.0,38306.0
2009-08-02,174.0,38,15,23,1324.0,-1150.0,38480.0
2009-08-03,319.0,9,5,4,519.0,-200.0,38799.0
2009-08-04,-194.5,6,1,5,55.5,-250.0,38604.5
2009-08-05,102.0,16,9,7,452.0,-350.0,38706.5
2009-08-06,-66.5,18,9,9,383.5,-450.0,38640.0
2009-08-07,401.0,15,9,6,701.0,-300.0,39041.0
2009-08-08,566.5,45,21,24,1766.5,-1200.0,39607.5
2009-08-09,531.0,41,26,15,1281.0,-750.0,40138.5
2009-08-10,-72.5,13,6,7,277.5,-350.0,40066.0
2009-08-11,4.5,13,5,8,404.5,-400.0,40070.5
2009-08-12,-186.0,11,3,8,214.0,-400.0,39884.5
2009-08-13,-50.0,1,0,1,0.0,-50.0,39834.5
2009-08-14,138.0,19,10,9,588.0,-450.0,39972.5
2009-08-15,-232.5,46,20,26,1067.5,-1300.0,39740.0
2009-08-16,769.5,40,20,20,1769.5,-1000.0,40509.5
2009-08-17,-127.0,12,5,7,223.0,-350.0,40382.5
2009-08-18,342.0,29,13,16,1142.0,-800.0,40724.5
2009-08-19,15.5,15,7,8,415.5,-400.0,40740.0
2009-08-20,-290.5,14,4,10,209.5,-500.0,40449.5
2009-08-21,37.0,29,13,16,837.0,-800.0,40486.5
2009-08-22,-453.5,66,22,44,1746.5,-2200.0,40033.0
2009-08-23,-345.5,60,22,38,1554.5,-1900.0,39687.5
2009-08-24,319.5,15,8,7,669.5,-350.0,40007.0
2009-08-25,-169.5,12,4,8,230.5,-400.0,39837.5
2009-08-26,22.5,15,7,8,422.5,-400.0,39860.0
2009-08-27,-169.0,14,5,9,281.0,-450.0,39691.0
2009-08-28,-48.5,19,8,11,501.5,-550.0,39642.5
2009-08-29,-393.0,57,21,36,1407.0,-1800.0,39249.5
2009-08-30,540.5,60,28,32,2140.5,-1600.0,39790.0
2009-08-31,89.5,22,9,13,739.5,-650.0,39879.5
2009-09-01,-103.5,10,3,7,246.5,-350.0,39776.0
2009-09-02,-167.0,15,6,9,283.0,-450.0,39609.0
2009-09-03,42.0,6,4,2,142.0,-100.0,39651.0
2009-09-04,-172.0,9,3,6,128.0,-300.0,39479.0
2009-09-05,-213.0,38,16,22,887.0,-1100.0,39266.0
2009-09-06,299.5,36,18,18,1199.5,-900.0,39565.5
2009-09-07,383.0,8,7,1,433.0,-50.0,39948.5
2009-09-08,2.0,12,6,6,302.0,-300.0,39950.5
2009-09-09,-345.0,15,5,10,155.0,-500.0,39605.5
2009-09-10,12.5,8,5,3,162.5,-150.0,39618.0
2009-09-11,-295.0,14,4,10,205.0,-500.0,39323.0
2009-09-12,522.0,84,42,42,2622.0,-2100.0,39845.0
2009-09-13,-371.5,69,27,42,1728.5,-2100.0,39473.5
2009-09-14,57.0,13,6,7,407.0,-350.0,39530.5
2009-09-15,-179.5,8,2,6,120.5,-300.0,39351.0
2009-09-16,-101.5,11,3,8,298.5,-400.0,39249.5
2009-09-17,102.5,8,4,4,302.5,-200.0,39352.0
2009-09-18,-18.5,15,6,9,431.5,-450.0,39333.5
2009-09-19,229.0,59,29,30,1729.0,-1500.0,39562.5
2009-09-20,-105.5,42,17,25,1144.5,-1250.0,39457.0
2009-09-21,-82.5,7,2,5,167.5,-250.0,39374.5
2009-09-22,-172.0,21,7,14,528.0,-700.0,39202.5
2009-09-23,755.5,30,17,13,1405.5,-650.0,39958.0
2009-09-24,-231.0,9,3,6,69.0,-300.0,39727.0
2009-09-25,19.5,16,6,10,519.5,-500.0,39746.5
2009-09-26,-109.5,75,31,44,2090.5,-2200.0,39637.0
2009-09-27,82.0,58,22,36,1882.0,-1800.0,39719.0
2009-09-28,219.0,12,8,4,419.0,-200.0,39938.0
2009-09-29,-23.5,10,4,6,276.5,-300.0,39914.5
2009-09-30,-13.5,14,7,7,336.5,-350.0,39901.0
2009-10-01,-32.0,11,5,6,268.0,-300.0,39869.0
2009-10-02,78.0,30,14,16,878.0,-800.0,39947.0
2009-10-03,-216.5,69,27,42,1883.5,-2100.0,39730.5
2009-10-04,474.5,53,26,27,1824.5,-1350.0,40205.0
2009-10-05,286.0,12,9,3,436.0,-150.0,40491.0
2009-10-06,-206.0,9,3,6,94.0,-300.0,40285.0
2009-10-07,-264.5,12,3,9,185.5,-450.0,40020.5
2009-10-08,194.0,5,4,1,244.0,-50.0,40214.5
2009-10-09,17.5,14,6,8,417.5,-400.0,40232.0
2009-10-10,349.0,28,15,13,999.0,-650.0,40581.0
2009-10-11,-163.5,37,14,23,986.5,-1150.0,40417.5
2009-10-12,-150.0,3,0,3,0.0,-150.0,40267.5
2009-10-13,166.0,11,5,6,466.0,-300.0,40433.5
2009-10-14,58.5,13,7,6,358.5,-300.0,40492.0
2009-10-15,224.0,3,3,0,224.0,0.0,40716.0
2009-10-16,-62.0,23,9,14,638.0,-700.0,40654.0
2009-10-17,295.0,71,33,38,2195.0,-1900.0,40949.0
2009-10-18,3.0,48,20,28,1403.0,-1400.0,40952.0
2009-10-19,-169.0,5,1,4,31.0,-200.0,40783.0
2009-10-20,-233.5,8,2,6,66.5,-300.0,40549.5
2009-10-21,20.0,10,4,6,320.0,-300.0,40569.5
2009-10-22,89.0,11,6,5,339.0,-250.0,40658.5
2009-10-23,461.0,27,16,11,1011.0,-550.0,41119.5
2009-10-24,1.5,79,33,46,2301.5,-2300.0,41121.0
2009-10-25,-298.0,64,25,39,1652.0,-1950.0,40823.0
2009-10-26,-144.5,5,1,4,55.5,-200.0,40678.5
2009-10-27,-329.5,18,6,12,270.5,-600.0,40349.0
2009-10-28,-304.0,28,10,18,596.0,-900.0,40045.0
2009-10-29,221.0,7,5,2,321.0,-100.0,40266.0
2009-10-30,75.0,10,5,5,325.0,-250.0,40341.0
2009-10-31,-538.5,57,19,38,1361.5,-1900.0,39802.5
2009-11-01,-717.0,54,18,36,1083.0,-1800.0,39085.5
2009-11-02,9.0,5,2,3,159.0,-150.0,39094.5
2009-11-03,191.5,3,3,0,191.5,0.0,39286.0
2009-11-04,-6.0,5,3,2,94.0,-100.0,39280.0
2009-11-05,476.0,15,10,5,726.0,-250.0,39756.0
2009-11-06,257.0,28,14,14,957.0,-700.0,40013.0
2009-11-07,-150.5,77,31,46,2149.5,-2300.0,39862.5
2009-11-08,25.5,53,23,30,1525.5,-1500.0,39888.0
2009-11-09,5.0,8,4,4,205.0,-200.0,39893.0
2009-11-10,-159.0,10,4,6,141.0,-300.0,39734.0
2009-11-11,-125.0,5,1,4,75.0,-200.0,39609.0
2009-11-12,14.0,4,2,2,114.0,-100.0,39623.0
2009-11-13,131.5,9,4,5,381.5,-250.0,39754.5
2009-11-14,-134.5,36,15,21,915.5,-1050.0,39620.0
2009-11-15,-186.5,39,17,22,913.5,-1100.0,39433.5
