date,total_daily_profit,number_of_bets,number_of_wins,number_of_losses,daily_profit,daily_losses,total_cash
2015-02-09,128.0,6,4,2,228.0,-100.0,-34156.5
2015-02-10,-14.5,20,9,11,535.5,-550.0,-34171.0
2015-02-11,-314.0,12,3,9,136.0,-450.0,-34485.0
2015-02-12,-35.0,5,2,3,115.0,-150.0,-34520.0
2015-02-13,1.5,21,10,11,551.5,-550.0,-34518.5
2015-02-14,-753.0,44,15,29,697.0,-1450.0,-35271.5
2015-02-15,-61.0,34,15,19,889.0,-950.0,-35332.5
2015-02-16,113.5,6,3,3,263.5,-150.0,-35219.0
2015-02-17,-350.0,10,2,8,50.0,-400.0,-35569.0
2015-02-18,34.0,19,8,11,584.0,-550.0,-35535.0
2015-02-19,-16.5,4,2,2,83.5,-100.0,-35551.5
2015-02-20,-205.5,13,5,8,194.5,-400.0,-35757.0
2015-02-21,-1008.5,48,14,34,691.5,-1700.0,-36765.5
2015-02-22,-209.0,50,24,26,1091.0,-1300.0,-36974.5
2015-02-23,134.0,8,5,3,284.0,-150.0,-36840.5
2015-02-24,14.0,7,4,3,164.0,-150.0,-36826.5
2015-02-25,189.0,13,9,4,389.0,-200.0,-36637.5
2015-02-26,90.5,9,5,4,290.5,-200.0,-36547.0
2015-02-27,388.0,21,16,5,638.0,-250.0,-36159.0
2015-02-28,54.0,63,32,31,1604.0,-1550.0,-36105.0
2015-03-01,314.5,65,37,28,1714.5,-1400.0,-35790.5
2015-03-02,197.5,6,5,1,247.5,-50.0,-35593.0
2015-03-03,-506.0,16,3,13,144.0,-650.0,-36099.0
2015-03-04,324.0,20,14,6,624.0,-300.0,-35775.0
2015-03-05,299.0,7,6,1,349.0,-50.0,-35476.0
2015-03-06,30.0,17,8,9,480.0,-450.0,-35446.0
2015-03-07,822.0,71,35,36,2622.0,-1800.0,-34624.0
2015-03-08,-9.5,74,35,39,1940.5,-1950.0,-34633.5
2015-03-09,-105.0,18,9,9,345.0,-450.0,-34738.5
2015-03-10,-198.5,15,7,8,201.5,-400.0,-34937.0
2015-03-11,-530.5,22,6,16,269.5,-800.0,-35467.5
2015-03-12,398.5,10,8,2,498.5,-100.0,-35069.0
2015-03-13,-279.0,23,9,14,421.0,-700.0,-35348.0
2015-03-14,-388.5,71,32,39,1561.5,-1950.0,-35736.5
2015-03-15,-376.5,59,27,32,1223.5,-1600.0,-36113.0
2015-03-16,233.5,10,6,4,433.5,-200.0,-35879.5
2015-03-17,-97.5,16,7,9,352.5,-450.0,-35977.0
2015-03-18,319.5,26,15,11,869.5,-550.0,-35657.5
2015-03-19,-135.0,4,1,3,15.0,-150.0,-35792.5
2015-03-20,-301.0,14,5,9,149.0,-450.0,-36093.5
2015-03-21,50.0,54,27,27,1400.0,-1350.0,-36043.5
2015-03-22,-468.5,54,22,32,1131.5,-1600.0,-36512.0
2015-03-23,-92.5,9,5,4,107.5,-200.0,-36604.5
2015-03-24,53.0,7,4,3,203.0,-150.0,-36551.5
2015-03-25,-52.0,7,4,3,98.0,-150.0,-36603.5
2015-03-26,-13.0,11,6,5,237.0,-250.0,-36616.5
2015-03-27,54.5,13,7,6,354.5,-300.0,-36562.0
2015-03-28,-64.5,56,30,26,1235.5,-1300.0,-36626.5
2015-03-29,532.0,52,34,18,1432.0,-900.0,-36094.5
2015-03-30,-150.0,3,0,3,0.0,-150.0,-36244.5
2015-03-31,-33.0,9,5,4,167.0,-200.0,-36277.5
2015-04-01,-149.5,10,4,6,150.5,-300.0,-36427.0
2015-04-02,338.0,28,18,10,838.0,-500.0,-36089.0
2015-04-03,691.0,21,19,2,791.0,-100.0,-35398.0
2015-04-04,367.5,52,28,24,1567.5,-1200.0,-35030.5
2015-04-05,577.5,50,32,18,1477.5,-900.0,-34453.0
2015-04-06,-194.0,25,12,13,456.0,-650.0,-34647.0
2015-04-07,-60.5,12,7,5,189.5,-250.0,-34707.5
2015-04-08,-180.5,26,11,15,569.5,-750.0,-34888.0
2015-04-09,270.0,11,8,3,420.0,-150.0,-34618.0
2015-04-10,57.0,21,12,9,507.0,-450.0,-34561.0
2015-04-11,24.5,73,35,38,1924.5,-1900.0,-34536.5
2015-04-12,-216.0,53,26,27,1134.0,-1350.0,-34752.5
2015-04-13,-182.5,12,4,8,217.5,-400.0,-34935.0
2015-04-14,-108.5,18,9,9,341.5,-450.0,-35043.5
2015-04-15,-83.0,19,9,10,417.0,-500.0,-35126.5
2015-04-16,-73.5,14,6,8,326.5,-400.0,-35200.0
2015-04-17,-37.0,19,8,11,513.0,-550.0,-35237.0
2015-04-18,-532.0,74,35,39,1418.0,-1950.0,-35769.0
2015-04-19,-495.5,66,28,38,1404.5,-1900.0,-36264.5
2015-04-20,77.0,11,7,4,277.0,-200.0,-36187.5
2015-04-21,48.5,3,2,1,98.5,-50.0,-36139.0
2015-04-22,290.5,31,22,9,740.5,-450.0,-35848.5
2015-04-23,-139.5,10,4,6,160.5,-300.0,-35988.0
2015-04-24,232.0,17,9,8,632.0,-400.0,-35756.0
2015-04-25,544.5,81,44,37,2394.5,-1850.0,-35211.5
2015-04-26,-808.5,61,26,35,941.5,-1750.0,-36020.0
2015-04-27,-211.5,9,3,6,88.5,-300.0,-36231.5
2015-04-28,-60.5,17,8,9,389.5,-450.0,-36292.0
2015-04-29,-448.5,27,9,18,451.5,-900.0,-36740.5
2015-04-30,-230.0,10,3,7,120.0,-350.0,-36970.5
2015-05-01,219.0,32,19,13,869.0,-650.0,-36751.5
2015-05-02,-519.0,56,22,34,1181.0,-1700.0,-37270.5
2015-05-03,-13.5,54,29,25,1236.5,-1250.0,-37284.0
2015-05-04,77.0,10,6,4,277.0,-200.0,-37207.0
2015-05-05,-274.0,9,2,7,76.0,-350.0,-37481.0
2015-05-06,-600.5,19,4,15,149.5,-750.0,-38081.5
2015-05-07,4.5,8,4,4,204.5,-200.0,-38077.0
2015-05-08,231.0,17,12,5,481.0,-250.0,-37846.0
2015-05-09,-989.0,63,24,39,961.0,-1950.0,-38835.0
2015-05-10,456.5,63,37,26,1756.5,-1300.0,-38378.5
2015-05-11,-104.5,8,2,6,195.5,-300.0,-38483.0
2015-05-12,-10.5,10,6,4,189.5,-200.0,-38493.5
2015-05-13,77.5,22,13,9,527.5,-450.0,-38416.0
2015-05-14,-185.0,17,8,9,265.0,-450.0,-38601.0
2015-05-15,-60.0,17,9,8,340.0,-400.0,-38661.0
2015-05-16,448.5,52,29,23,1598.5,-1150.0,-38212.5
2015-05-17,-222.0,50,21,29,1228.0,-1450.0,-38434.5
2015-05-18,-63.5,15,8,7,286.5,-350.0,-38498.0
2015-05-19,76.5,9,5,4,276.5,-200.0,-38421.5
2015-05-20,-168.0,17,8,9,282.0,-450.0,-38589.5
2015-05-21,210.0,5,5,0,210.0,0.0,-38379.5
2015-05-22,326.0,29,17,12,926.0,-600.0,-38053.5
2015-05-23,-582.5,47,19,28,817.5,-1400.0,-38636.0
2015-05-24,276.5,50,28,22,1376.5,-1100.0,-38359.5
2015-05-25,-160.0,10,4,6,140.0,-300.0,-38519.5
2015-05-26,59.0,8,5,3,209.0,-150.0,-38460.5
2015-05-27,-187.0,11,4,7,163.0,-350.0,-38647.5
2015-05-28,164.5,9,6,3,314.5,-150.0,-38483.0
2015-05-29,-215.0,13,5,8,185.0,-400.0,-38698.0
2015-05-30,199.0,37,23,14,899.0,-700.0,-38499.0
2015-05-31,-295.5,35,16,19,654.5,-950.0,-38794.5
2015-06-01,-200.0,4,0,4,0.0,-200.0,-38994.5
2015-06-02,246.5,9,6,3,396.5,-150.0,-38748.0
2015-06-03,-86.5,14,7,7,263.5,-350.0,-38834.5
2015-06-04,-127.5,6,2,4,72.5,-200.0,-38962.0
2015-06-05,103.5,9,6,3,253.5,-150.0,-38858.5
2015-06-06,-482.0,25,8,17,368.0,-850.0,-39340.5
2015-06-07,-578.5,35,13,22,521.5,-1100.0,-39919.0
2015-06-08,-25.5,5,3,2,74.5,-100.0,-39944.5
2015-06-09,-50.0,1,0,1,0.0,-50.0,-39994.5
2015-06-10,41.0,2,2,0,41.0,0.0,-39953.5
2015-06-11,97.0,3,3,0,97.0,0.0,-39856.5
2015-06-12,-115.5,8,3,5,134.5,-250.0,-39972.0
2015-06-13,-193.0,15,7,8,207.0,-400.0,-40165.0
2015-06-14,-300.0,22,8,14,400.0,-700.0,-40465.0
2015-06-15,-33.5,3,1,2,66.5,-100.0,-40498.5
2015-06-16,-160.0,5,1,4,40.0,-200.0,-40658.5
2015-06-17,140.5,12,8,4,340.5,-200.0,-40518.0
2015-06-18,-102.5,8,3,5,147.5,-250.0,-40620.5
2015-06-19,-75.0,3,1,2,25.0,-100.0,-40695.5
2015-06-20,-268.5,17,6,11,281.5,-550.0,-40964.0
2015-06-21,-357.5,21,8,13,292.5,-650.0,-41321.5
2015-06-22,251.5,15,10,5,501.5,-250.0,-41070.0
2015-06-23,-172.0,5,1,4,28.0,-200.0,-41242.0
2015-06-24,222.0,14,8,6,522.0,-300.0,-41020.0
2015-06-25,-79.0,6,2,4,121.0,-200.0,-41099.0
2015-06-26,68.0,4,3,1,118.0,-50.0,-41031.0
2015-06-27,-253.0,31,14,17,597.0,-850.0,-41284.0
2015-06-28,-160.0,23,10,13,490.0,-650.0,-41444.0
2015-06-29,-142.5,5,2,3,7.5,-150.0,-41586.5
2015-06-30,-21.5,2,1,1,28.5,-50.0,-41608.0
